year,month,country,shapeType,shapeGroup,min,max,mean,q1,q2,q3,std,sum,unit,count,cloudFree,date,source_file
2019,5,Netherlands,ADM0,NLD,0.07,9046.86,5.612,0.78,1.28,3.04,64.903,1524391.625,nW/cm²/sr,271621.0,11.82,2019-05-01,eoatlas-monthly-nightlight-00011.csv
2019,6,Netherlands,ADM0,NLD,0.0,10093.36,5.97,1.51,1.99,3.8,64.381,1621661.0,nW/cm²/sr,271621.0,5.177,2019-06-01,eoatlas-monthly-nightlight-00011.csv
2019,7,Netherlands,ADM0,NLD,0.02,9193.89,5.828,1.14,1.61,3.36,70.246,1582971.375,nW/cm²/sr,271621.0,10.338,2019-07-01,eoatlas-monthly-nightlight-00011.csv
2019,8,Netherlands,ADM0,NLD,0.01,12353.5,6.582,0.64,1.22,3.21,93.6,1787761.75,nW/cm²/sr,271621.0,14.813,2019-08-01,eoatlas-monthly-nightlight-00011.csv
2019,9,Netherlands,ADM0,NLD,0.06,12245.39,6.645,0.81,1.47,3.44,80.053,1804924.0,nW/cm²/sr,271621.0,15.575,2019-09-01,eoatlas-monthly-nightlight-00011.csv
2019,10,Netherlands,ADM0,NLD,0.09,8308.66,6.512,0.72,1.26,3.1,70.952,1768838.125,nW/cm²/sr,271621.0,12.387,2019-10-01,eoatlas-monthly-nightlight-00011.csv
2019,11,Netherlands,ADM0,NLD,0.0,8415.64,7.565,0.76,1.4,3.34,81.244,2054914.75,nW/cm²/sr,271621.0,8.402,2019-11-01,eoatlas-monthly-nightlight-00011.csv
2019,12,Netherlands,ADM0,NLD,0.0,7798.82,7.254,0.73,1.37,3.36,65.295,1970239.25,nW/cm²/sr,271621.0,16.146,2019-12-01,eoatlas-monthly-nightlight-00011.csv
2020,1,Netherlands,ADM0,NLD,0.0,6200.75,5.606,0.48,0.94,2.43,53.096,1522703.75,nW/cm²/sr,271621.0,17.183,2020-01-01,eoatlas-monthly-nightlight-00011.csv
2020,2,Netherlands,ADM0,NLD,0.0,19007.279,8.568,0.76,1.49,3.67,109.939,2327214.5,nW/cm²/sr,271621.0,9.349,2020-02-01,eoatlas-monthly-nightlight-00011.csv
2020,3,Netherlands,ADM0,NLD,0.08,5096.85,5.7,0.65,1.29,3.45,37.109,1548346.5,nW/cm²/sr,271621.0,21.65,2020-03-01,eoatlas-monthly-nightlight-00011.csv
2020,4,Netherlands,ADM0,NLD,0.0,15593.14,5.644,0.54,1.13,3.19,75.826,1532962.75,nW/cm²/sr,271621.0,19.182,2020-04-01,eoatlas-monthly-nightlight-00011.csv
2020,5,Netherlands,ADM0,NLD,0.0,8596.01,6.272,1.21,1.69,3.69,65.551,1703499.0,nW/cm²/sr,271621.0,10.891,2020-05-01,eoatlas-monthly-nightlight-00011.csv
2020,6,Netherlands,ADM0,NLD,0.0,6928.59,6.496,1.81,2.25,4.16,58.513,1764394.0,nW/cm²/sr,271621.0,5.352,2020-06-01,eoatlas-monthly-nightlight-00011.csv
2020,7,Netherlands,ADM0,NLD,0.12,13278.72,6.359,1.08,1.57,3.44,79.393,1727191.625,nW/cm²/sr,271621.0,8.838,2020-07-01,eoatlas-monthly-nightlight-00011.csv
2020,8,Netherlands,ADM0,NLD,0.05,9918.34,5.648,0.64,1.22,3.13,66.832,1534051.375,nW/cm²/sr,271621.0,14.742,2020-08-01,eoatlas-monthly-nightlight-00011.csv
2020,9,Netherlands,ADM0,NLD,0.09,20810.119,7.604,0.79,1.45,3.57,127.61,2065325.375,nW/cm²/sr,271621.0,19.207,2020-09-01,eoatlas-monthly-nightlight-00011.csv
2020,10,Netherlands,ADM0,NLD,0.06,11309.73,6.96,0.82,1.49,3.53,81.017,1890530.25,nW/cm²/sr,271621.0,10.581,2020-10-01,eoatlas-monthly-nightlight-00011.csv
2020,11,Netherlands,ADM0,NLD,0.13,12374.36,7.331,0.86,1.53,3.49,83.222,1991153.75,nW/cm²/sr,271621.0,13.114,2020-11-01,eoatlas-monthly-nightlight-00011.csv
2020,12,Netherlands,ADM0,NLD,0.06,4748.83,7.084,0.91,1.48,3.37,59.18,1924178.0,nW/cm²/sr,271621.0,10.387,2020-12-01,eoatlas-monthly-nightlight-00011.csv
2021,1,Netherlands,ADM0,NLD,0.0,4940.88,6.03,0.83,1.54,3.49,48.216,1637926.375,nW/cm²/sr,271621.0,8.715,2021-01-01,eoatlas-monthly-nightlight-00011.csv
2021,2,Netherlands,ADM0,NLD,0.08,6086.18,10.585,1.45,2.64,6.78,59.114,2874975.0,nW/cm²/sr,271621.0,8.579,2021-02-01,eoatlas-monthly-nightlight-00011.csv
2021,3,Netherlands,ADM0,NLD,0.11,8080.26,6.082,0.67,1.35,3.37,54.011,1652035.25,nW/cm²/sr,271621.0,13.942,2021-03-01,eoatlas-monthly-nightlight-00011.csv
2021,4,Netherlands,ADM0,NLD,0.03,9650.4,5.847,0.67,1.39,3.57,62.299,1588033.875,nW/cm²/sr,271621.0,19.194,2021-04-01,eoatlas-monthly-nightlight-00011.csv
2021,5,Netherlands,ADM0,NLD,0.18,18601.08,6.355,1.03,1.58,3.49,95.945,1726060.875,nW/cm²/sr,271621.0,9.962,2021-05-01,eoatlas-monthly-nightlight-00011.csv
2021,6,Netherlands,ADM0,NLD,0.22,7835.99,6.377,1.91,2.33,4.1,60.631,1732146.75,nW/cm²/sr,271621.0,7.803,2021-06-01,eoatlas-monthly-nightlight-00011.csv
2021,7,Netherlands,ADM0,NLD,0.14,10123.1,6.206,1.39,1.84,3.65,70.26,1685651.75,nW/cm²/sr,271621.0,9.552,2021-07-01,eoatlas-monthly-nightlight-00011.csv
2021,8,Netherlands,ADM0,NLD,,,,,,,,,,,,2021-08-01,eoatlas-monthly-nightlight-00011.csv
2021,9,Netherlands,ADM0,NLD,0.11,20543.301,6.845,0.8,1.41,3.44,112.253,1859130.75,nW/cm²/sr,271621.0,21.205,2021-09-01,eoatlas-monthly-nightlight-00011.csv
2021,10,Netherlands,ADM0,NLD,0.0,11527.49,5.704,0.74,1.38,3.23,69.424,1549334.75,nW/cm²/sr,271621.0,14.912,2021-10-01,eoatlas-monthly-nightlight-00011.csv
2021,11,Netherlands,ADM0,NLD,0.18,8409.22,5.363,0.85,1.38,3.07,54.041,1456572.75,nW/cm²/sr,271621.0,16.862,2021-11-01,eoatlas-monthly-nightlight-00011.csv
2021,12,Netherlands,ADM0,NLD,0.0,8854.37,5.096,0.73,1.27,2.95,53.344,1384306.125,nW/cm²/sr,271621.0,9.62,2021-12-01,eoatlas-monthly-nightlight-00011.csv
2022,1,Netherlands,ADM0,NLD,0.05,11210.69,6.595,0.88,1.51,3.55,72.244,1791379.375,nW/cm²/sr,271621.0,13.55,2022-01-01,eoatlas-monthly-nightlight-00011.csv
2022,2,Netherlands,ADM0,NLD,0.07,11486.3,6.209,0.83,1.48,3.57,75.521,1686601.75,nW/cm²/sr,271621.0,14.492,2022-02-01,eoatlas-monthly-nightlight-00011.csv
2022,3,Netherlands,ADM0,NLD,0.15,6066.14,5.218,0.82,1.46,3.64,41.725,1417436.25,nW/cm²/sr,271621.0,21.899,2022-03-01,eoatlas-monthly-nightlight-00011.csv
2022,4,Netherlands,ADM0,NLD,0.0,5882.44,4.703,0.66,1.32,3.35,36.992,1277339.125,nW/cm²/sr,271621.0,13.004,2022-04-01,eoatlas-monthly-nightlight-00011.csv
2022,5,Netherlands,ADM0,NLD,0.26,8976.49,5.238,1.24,1.84,3.74,47.436,1422886.0,nW/cm²/sr,271621.0,13.546,2022-05-01,eoatlas-monthly-nightlight-00011.csv
2022,6,Netherlands,ADM0,NLD,,,,,,,,,,,,2022-06-01,eoatlas-monthly-nightlight-00011.csv
2022,7,Netherlands,ADM0,NLD,0.0,2352.14,4.589,1.45,1.86,3.53,20.931,1246566.5,nW/cm²/sr,271621.0,6.741,2022-07-01,eoatlas-monthly-nightlight-00011.csv
2022,8,Netherlands,ADM0,NLD,,,,,,,,,,,,2022-08-01,eoatlas-monthly-nightlight-00011.csv
2022,9,Netherlands,ADM0,NLD,0.16,2137.81,4.032,0.87,1.47,3.3,13.757,1095055.75,nW/cm²/sr,271621.0,15.91,2022-09-01,eoatlas-monthly-nightlight-00011.csv
2022,10,Netherlands,ADM0,NLD,0.16,4447.72,4.608,0.81,1.41,3.26,27.187,1251635.375,nW/cm²/sr,271621.0,11.19,2022-10-01,eoatlas-monthly-nightlight-00011.csv
2022,11,Netherlands,ADM0,NLD,0.0,3332.33,3.854,0.76,1.29,2.93,15.686,1046875.5,nW/cm²/sr,271621.0,9.886,2022-11-01,eoatlas-monthly-nightlight-00011.csv
2022,12,Netherlands,ADM0,NLD,0.13,2141.41,4.021,0.85,1.41,3.0,19.829,1092253.375,nW/cm²/sr,271621.0,12.787,2022-12-01,eoatlas-monthly-nightlight-00011.csv
2023,1,Netherlands,ADM0,NLD,0.0,2874.32,3.94,0.79,1.27,2.77,23.028,1070183.0,nW/cm²/sr,271621.0,11.625,2023-01-01,eoatlas-monthly-nightlight-00011.csv
2023,2,Netherlands,ADM0,NLD,0.14,4211.74,4.32,0.81,1.37,3.15,26.987,1173365.5,nW/cm²/sr,271621.0,14.004,2023-02-01,eoatlas-monthly-nightlight-00011.csv
2023,3,Netherlands,ADM0,NLD,0.0,5687.24,4.615,0.78,1.36,3.22,33.85,1253549.25,nW/cm²/sr,271621.0,5.652,2023-03-01,eoatlas-monthly-nightlight-00011.csv
2023,4,Netherlands,ADM0,NLD,0.0,3150.87,4.554,0.66,1.28,3.3,24.841,1237044.875,nW/cm²/sr,271621.0,12.594,2023-04-01,eoatlas-monthly-nightlight-00011.csv
2023,5,Netherlands,ADM0,NLD,0.17,5218.14,5.097,1.24,1.75,3.62,33.911,1384335.25,nW/cm²/sr,271621.0,10.127,2023-05-01,eoatlas-monthly-nightlight-00011.csv
2023,6,Netherlands,ADM0,NLD,0.19,2570.66,5.419,2.06,2.6,4.45,18.893,1471976.5,nW/cm²/sr,271621.0,5.855,2023-06-01,eoatlas-monthly-nightlight-00011.csv
2023,7,Netherlands,ADM0,NLD,0.0,3782.47,4.59,1.1,1.68,3.47,26.135,1246792.875,nW/cm²/sr,271621.0,4.19,2023-07-01,eoatlas-monthly-nightlight-00011.csv
2023,8,Netherlands,ADM0,NLD,0.2,5797.83,4.906,0.81,1.35,3.17,45.272,1332595.125,nW/cm²/sr,271621.0,14.814,2023-08-01,eoatlas-monthly-nightlight-00011.csv
2023,9,Netherlands,ADM0,NLD,0.2,8711.67,5.263,0.89,1.45,3.37,51.836,1429527.375,nW/cm²/sr,271621.0,12.567,2023-09-01,eoatlas-monthly-nightlight-00011.csv
2023,10,Netherlands,ADM0,NLD,0.0,5133.19,4.997,0.77,1.32,3.06,40.565,1357171.0,nW/cm²/sr,271621.0,5.374,2023-10-01,eoatlas-monthly-nightlight-00011.csv
2023,11,Netherlands,ADM0,NLD,0.0,5259.98,5.226,0.74,1.29,3.07,47.402,1419616.625,nW/cm²/sr,271621.0,5.21,2023-11-01,eoatlas-monthly-nightlight-00011.csv
2023,12,Netherlands,ADM0,NLD,0.0,7096.5,5.232,0.75,1.33,3.07,48.814,1421170.5,nW/cm²/sr,271621.0,4.401,2023-12-01,eoatlas-monthly-nightlight-00011.csv
2024,1,Netherlands,ADM0,NLD,0.0,14123.39,5.829,0.96,1.6,3.86,57.867,1583302.75,nW/cm²/sr,271621.0,9.9,2024-01-01,eoatlas-monthly-nightlight-00011.csv
2024,2,Netherlands,ADM0,NLD,0.0,12249.65,4.82,0.6,1.16,2.69,56.206,1309289.25,nW/cm²/sr,271621.0,2.223,2024-02-01,eoatlas-monthly-nightlight-00011.csv
2024,3,Netherlands,ADM0,NLD,0.0,8204.11,5.615,0.85,1.52,3.64,53.425,1525212.125,nW/cm²/sr,271621.0,7.591,2024-03-01,eoatlas-monthly-nightlight-00011.csv
2024,4,Netherlands,ADM0,NLD,0.0,6127.64,4.43,0.72,1.17,2.8,39.758,1203414.5,nW/cm²/sr,271621.0,3.995,2024-04-01,eoatlas-monthly-nightlight-00011.csv
2024,5,Netherlands,ADM0,NLD,0.14,7026.84,4.942,1.07,1.69,3.57,39.385,1342433.375,nW/cm²/sr,271621.0,9.729,2024-05-01,eoatlas-monthly-nightlight-00011.csv
2012,1,Norway,ADM0,NOR,0.07,1721.34,2.007,0.94,1.56,1.94,5.602,6989214.0,nW/cm²/sr,3482544.0,17.223,2012-01-01,eoatlas-monthly-nightlight-00024.csv
2012,2,Norway,ADM0,NOR,0.0,2783.86,1.649,0.66,1.01,1.62,5.96,5744455.5,nW/cm²/sr,3482544.0,11.717,2012-02-01,eoatlas-monthly-nightlight-00024.csv
2012,3,Norway,ADM0,NOR,0.0,1585.52,1.387,0.42,0.89,1.76,4.523,4828552.5,nW/cm²/sr,3482544.0,11.764,2012-03-01,eoatlas-monthly-nightlight-00024.csv
2012,4,Norway,ADM0,NOR,0.0,1858.27,1.642,0.65,0.92,2.27,4.574,5718516.0,nW/cm²/sr,3482544.0,3.682,2012-04-01,eoatlas-monthly-nightlight-00024.csv
2012,5,Norway,ADM0,NOR,0.0,536.88,0.15,0.0,0.0,0.0,1.267,524113.594,nW/cm²/sr,3482544.0,0.053,2012-05-01,eoatlas-monthly-nightlight-00024.csv
2012,6,Norway,ADM0,NOR,0.0,0.44,0.0,0.0,0.0,0.0,0.003,117.32,nW/cm²/sr,3482544.0,0.001,2012-06-01,eoatlas-monthly-nightlight-00024.csv
2012,7,Norway,ADM0,NOR,0.0,1034.5,0.165,0.0,0.0,0.0,1.861,573015.875,nW/cm²/sr,3482544.0,0.056,2012-07-01,eoatlas-monthly-nightlight-00024.csv
2012,8,Norway,ADM0,NOR,0.0,2463.96,0.924,0.0,0.78,1.14,4.055,3217911.25,nW/cm²/sr,3482544.0,3.643,2012-08-01,eoatlas-monthly-nightlight-00024.csv
2012,9,Norway,ADM0,NOR,0.0,1515.38,0.955,0.51,0.62,1.05,3.463,3326880.75,nW/cm²/sr,3482544.0,10.616,2012-09-01,eoatlas-monthly-nightlight-00024.csv
2012,10,Norway,ADM0,NOR,0.0,1041.84,1.067,0.61,0.73,1.24,2.728,3716617.0,nW/cm²/sr,3482544.0,15.148,2012-10-01,eoatlas-monthly-nightlight-00024.csv
2012,11,Norway,ADM0,NOR,0.0,1096.72,1.253,0.52,0.7,1.74,2.715,4362256.5,nW/cm²/sr,3482544.0,11.553,2012-11-01,eoatlas-monthly-nightlight-00024.csv
2012,12,Norway,ADM0,NOR,0.0,824.37,1.489,0.37,0.49,1.46,5.283,5184333.5,nW/cm²/sr,3482544.0,17.732,2012-12-01,eoatlas-monthly-nightlight-00024.csv
2013,1,Norway,ADM0,NOR,0.09,1170.57,1.455,0.61,0.78,1.39,5.0,5068220.5,nW/cm²/sr,3482544.0,20.692,2013-01-01,eoatlas-monthly-nightlight-00024.csv
2013,2,Norway,ADM0,NOR,0.0,1209.42,1.533,0.5,0.74,1.38,5.516,5339013.0,nW/cm²/sr,3482544.0,20.367,2013-02-01,eoatlas-monthly-nightlight-00024.csv
2013,3,Norway,ADM0,NOR,0.0,1173.44,1.386,0.41,0.66,1.24,5.781,4825806.5,nW/cm²/sr,3482544.0,17.496,2013-03-01,eoatlas-monthly-nightlight-00024.csv
2013,4,Norway,ADM0,NOR,0.0,1582.18,1.314,0.49,0.62,1.38,4.893,4575643.5,nW/cm²/sr,3482544.0,9.457,2013-04-01,eoatlas-monthly-nightlight-00024.csv
2013,5,Norway,ADM0,NOR,0.0,849.52,0.912,0.0,0.0,1.5,3.132,3174474.5,nW/cm²/sr,3482544.0,0.644,2013-05-01,eoatlas-monthly-nightlight-00024.csv
2013,6,Norway,ADM0,NOR,0.0,0.39,0.0,0.0,0.0,0.0,0.003,93.06,nW/cm²/sr,3482544.0,0.001,2013-06-01,eoatlas-monthly-nightlight-00024.csv
2013,7,Norway,ADM0,NOR,0.0,0.56,0.0,0.0,0.0,0.0,0.003,90.22,nW/cm²/sr,3482544.0,0.001,2013-07-01,eoatlas-monthly-nightlight-00024.csv
2013,8,Norway,ADM0,NOR,0.0,964.09,1.029,0.0,0.92,1.54,2.732,3584519.5,nW/cm²/sr,3482544.0,1.426,2013-08-01,eoatlas-monthly-nightlight-00024.csv
2013,9,Norway,ADM0,NOR,0.0,746.58,0.877,0.39,0.58,0.99,2.771,3054270.5,nW/cm²/sr,3482544.0,6.21,2013-09-01,eoatlas-monthly-nightlight-00024.csv
2013,10,Norway,ADM0,NOR,0.0,1213.92,0.848,0.3,0.47,0.99,3.54,2952006.5,nW/cm²/sr,3482544.0,13.527,2013-10-01,eoatlas-monthly-nightlight-00024.csv
2013,11,Norway,ADM0,NOR,0.0,1078.61,1.17,0.58,0.73,1.41,2.712,4072898.5,nW/cm²/sr,3482544.0,14.973,2013-11-01,eoatlas-monthly-nightlight-00024.csv
2013,12,Norway,ADM0,NOR,0.05,716.53,1.081,0.32,0.61,1.02,3.957,3763098.25,nW/cm²/sr,3482544.0,14.23,2013-12-01,eoatlas-monthly-nightlight-00024.csv
2014,1,Norway,ADM0,NOR,0.0,1067.66,1.112,0.49,0.62,1.19,3.385,3873324.5,nW/cm²/sr,3482544.0,16.834,2014-01-01,eoatlas-monthly-nightlight-00024.csv
2014,2,Norway,ADM0,NOR,0.0,2238.58,1.067,0.58,0.77,1.05,3.594,3715393.25,nW/cm²/sr,3482544.0,11.127,2014-02-01,eoatlas-monthly-nightlight-00024.csv
2014,3,Norway,ADM0,NOR,,,,,,,,,,,,2014-03-01,eoatlas-monthly-nightlight-00024.csv
2014,4,Norway,ADM0,NOR,0.0,1017.47,1.176,0.59,0.75,1.15,3.75,4097062.0,nW/cm²/sr,3482544.0,6.471,2014-04-01,eoatlas-monthly-nightlight-00024.csv
2014,5,Norway,ADM0,NOR,0.0,1151.35,0.783,0.0,0.0,1.14,3.213,2726595.25,nW/cm²/sr,3482544.0,0.746,2014-05-01,eoatlas-monthly-nightlight-00024.csv
2014,6,Norway,ADM0,NOR,0.0,0.44,0.0,0.0,0.0,0.0,0.002,83.21,nW/cm²/sr,3482544.0,0.001,2014-06-01,eoatlas-monthly-nightlight-00024.csv
2014,7,Norway,ADM0,NOR,0.0,65.53,0.1,0.0,0.0,0.0,0.642,347269.562,nW/cm²/sr,3482544.0,0.028,2014-07-01,eoatlas-monthly-nightlight-00024.csv
2014,8,Norway,ADM0,NOR,0.0,1353.81,1.606,0.64,0.84,1.91,3.759,5593287.5,nW/cm²/sr,3482544.0,3.743,2014-08-01,eoatlas-monthly-nightlight-00024.csv
2014,9,Norway,ADM0,NOR,0.0,1426.76,1.223,0.41,0.67,1.72,3.582,4260306.0,nW/cm²/sr,3482544.0,8.674,2014-09-01,eoatlas-monthly-nightlight-00024.csv
2014,10,Norway,ADM0,NOR,0.0,1558.69,1.084,0.5,0.65,1.36,3.749,3773705.75,nW/cm²/sr,3482544.0,11.846,2014-10-01,eoatlas-monthly-nightlight-00024.csv
2014,11,Norway,ADM0,NOR,0.0,1172.08,1.04,0.47,0.6,1.37,2.827,3622747.5,nW/cm²/sr,3482544.0,13.702,2014-11-01,eoatlas-monthly-nightlight-00024.csv
2014,12,Norway,ADM0,NOR,0.27,880.73,1.828,0.72,1.3,1.67,5.838,6365822.0,nW/cm²/sr,3482544.0,16.861,2014-12-01,eoatlas-monthly-nightlight-00024.csv
2015,1,Norway,ADM0,NOR,0.0,1401.21,2.161,1.12,1.4,2.11,6.102,7526986.5,nW/cm²/sr,3482544.0,14.968,2015-01-01,eoatlas-monthly-nightlight-00024.csv
2015,2,Norway,ADM0,NOR,0.0,1412.81,1.292,0.46,0.83,1.27,4.688,4498909.0,nW/cm²/sr,3482544.0,10.081,2015-02-01,eoatlas-monthly-nightlight-00024.csv
2015,3,Norway,ADM0,NOR,0.04,1984.54,1.23,0.45,0.74,1.34,4.588,4282820.0,nW/cm²/sr,3482544.0,9.931,2015-03-01,eoatlas-monthly-nightlight-00024.csv
2015,4,Norway,ADM0,NOR,0.0,1796.12,1.264,0.36,0.63,1.47,4.502,4400259.0,nW/cm²/sr,3482544.0,4.005,2015-04-01,eoatlas-monthly-nightlight-00024.csv
2015,5,Norway,ADM0,NOR,0.0,276.28,0.154,0.0,0.0,0.0,1.06,535791.562,nW/cm²/sr,3482544.0,0.042,2015-05-01,eoatlas-monthly-nightlight-00024.csv
2015,6,Norway,ADM0,NOR,0.0,0.36,0.0,0.0,0.0,0.0,0.003,99.64,nW/cm²/sr,3482544.0,0.001,2015-06-01,eoatlas-monthly-nightlight-00024.csv
2015,7,Norway,ADM0,NOR,0.0,45.32,0.002,0.0,0.0,0.0,0.109,8421.68,nW/cm²/sr,3482544.0,0.001,2015-07-01,eoatlas-monthly-nightlight-00024.csv
2015,8,Norway,ADM0,NOR,0.0,1037.89,1.008,0.0,0.77,1.16,3.14,3510545.25,nW/cm²/sr,3482544.0,3.691,2015-08-01,eoatlas-monthly-nightlight-00024.csv
2015,9,Norway,ADM0,NOR,0.0,1329.09,0.972,0.18,0.45,1.43,3.664,3385370.25,nW/cm²/sr,3482544.0,7.611,2015-09-01,eoatlas-monthly-nightlight-00024.csv
2015,10,Norway,ADM0,NOR,0.0,1362.73,0.945,0.34,0.55,1.17,3.517,3289627.0,nW/cm²/sr,3482544.0,13.76,2015-10-01,eoatlas-monthly-nightlight-00024.csv
2015,11,Norway,ADM0,NOR,0.0,788.72,1.332,0.63,0.81,1.62,2.912,4637562.0,nW/cm²/sr,3482544.0,13.435,2015-11-01,eoatlas-monthly-nightlight-00024.csv
2015,12,Norway,ADM0,NOR,0.0,868.19,1.356,0.47,0.8,1.73,3.33,4722305.5,nW/cm²/sr,3482544.0,11.659,2015-12-01,eoatlas-monthly-nightlight-00024.csv
2016,1,Norway,ADM0,NOR,0.0,1349.38,1.784,0.58,0.81,1.57,6.937,6212210.0,nW/cm²/sr,3482544.0,18.389,2016-01-01,eoatlas-monthly-nightlight-00024.csv
2016,2,Norway,ADM0,NOR,0.0,1561.64,1.517,0.4,0.97,1.46,5.835,5282066.0,nW/cm²/sr,3482544.0,12.616,2016-02-01,eoatlas-monthly-nightlight-00024.csv
2016,3,Norway,ADM0,NOR,0.0,1738.87,1.375,0.47,0.71,1.45,5.2,4788475.5,nW/cm²/sr,3482544.0,11.059,2016-03-01,eoatlas-monthly-nightlight-00024.csv
2016,4,Norway,ADM0,NOR,0.0,1853.02,1.323,0.54,0.76,1.65,4.535,4606237.5,nW/cm²/sr,3482544.0,5.676,2016-04-01,eoatlas-monthly-nightlight-00024.csv
2016,5,Norway,ADM0,NOR,0.0,647.9,0.725,0.0,0.0,1.11,2.775,2525258.25,nW/cm²/sr,3482544.0,0.462,2016-05-01,eoatlas-monthly-nightlight-00024.csv
2016,6,Norway,ADM0,NOR,0.0,0.47,0.0,0.0,0.0,0.0,0.003,105.31,nW/cm²/sr,3482544.0,0.001,2016-06-01,eoatlas-monthly-nightlight-00024.csv
2016,7,Norway,ADM0,NOR,0.0,232.09,0.065,0.0,0.0,0.0,0.778,226441.359,nW/cm²/sr,3482544.0,0.021,2016-07-01,eoatlas-monthly-nightlight-00024.csv
2016,8,Norway,ADM0,NOR,0.0,1339.74,1.298,0.0,0.91,1.5,3.018,4520224.5,nW/cm²/sr,3482544.0,1.467,2016-08-01,eoatlas-monthly-nightlight-00024.csv
2016,9,Norway,ADM0,NOR,0.0,1776.48,1.315,0.34,0.7,2.05,4.183,4579499.0,nW/cm²/sr,3482544.0,7.322,2016-09-01,eoatlas-monthly-nightlight-00024.csv
2016,10,Norway,ADM0,NOR,0.0,1894.12,1.149,0.34,0.54,1.59,4.51,3999851.75,nW/cm²/sr,3482544.0,18.609,2016-10-01,eoatlas-monthly-nightlight-00024.csv
2016,11,Norway,ADM0,NOR,0.0,2102.6,1.397,0.54,0.72,1.68,5.311,4863687.0,nW/cm²/sr,3482544.0,18.748,2016-11-01,eoatlas-monthly-nightlight-00024.csv
2016,12,Norway,ADM0,NOR,0.0,2422.56,1.289,0.53,0.71,1.4,4.568,4488489.5,nW/cm²/sr,3482544.0,15.046,2016-12-01,eoatlas-monthly-nightlight-00024.csv
2017,1,Norway,ADM0,NOR,0.02,1164.32,1.344,0.37,0.71,1.6,4.488,4680000.0,nW/cm²/sr,3482544.0,14.219,2017-01-01,eoatlas-monthly-nightlight-00024.csv
2017,2,Norway,ADM0,NOR,0.03,2915.38,1.55,0.41,0.66,1.73,6.966,5399393.5,nW/cm²/sr,3482544.0,11.178,2017-02-01,eoatlas-monthly-nightlight-00024.csv
2017,3,Norway,ADM0,NOR,0.08,1780.38,1.724,0.55,0.98,2.22,5.016,6005558.5,nW/cm²/sr,3482544.0,12.958,2017-03-01,eoatlas-monthly-nightlight-00024.csv
2017,4,Norway,ADM0,NOR,0.0,1417.66,1.382,0.47,0.8,1.53,4.974,4813926.0,nW/cm²/sr,3482544.0,3.935,2017-04-01,eoatlas-monthly-nightlight-00024.csv
2017,5,Norway,ADM0,NOR,0.0,2106.65,0.623,0.0,0.0,0.75,3.895,2168648.0,nW/cm²/sr,3482544.0,0.366,2017-05-01,eoatlas-monthly-nightlight-00024.csv
2017,6,Norway,ADM0,NOR,0.0,0.37,0.0,0.0,0.0,0.0,0.003,92.17,nW/cm²/sr,3482544.0,0.001,2017-06-01,eoatlas-monthly-nightlight-00024.csv
2017,7,Norway,ADM0,NOR,0.0,920.83,0.235,0.0,0.0,0.0,2.079,817269.312,nW/cm²/sr,3482544.0,0.06,2017-07-01,eoatlas-monthly-nightlight-00024.csv
2017,8,Norway,ADM0,NOR,0.0,909.26,0.869,0.0,0.61,0.87,3.057,3026643.25,nW/cm²/sr,3482544.0,3.24,2017-08-01,eoatlas-monthly-nightlight-00024.csv
2017,9,Norway,ADM0,NOR,0.0,1600.74,0.991,0.41,0.62,1.19,3.891,3452881.5,nW/cm²/sr,3482544.0,11.406,2017-09-01,eoatlas-monthly-nightlight-00024.csv
2017,10,Norway,ADM0,NOR,0.0,2054.33,0.895,0.38,0.5,1.0,4.054,3117131.75,nW/cm²/sr,3482544.0,,2017-10-01,eoatlas-monthly-nightlight-00024.csv
2017,11,Norway,ADM0,NOR,0.0,2503.16,1.285,0.49,0.71,1.3,4.845,4475462.0,nW/cm²/sr,3482544.0,,2017-11-01,eoatlas-monthly-nightlight-00024.csv
2017,12,Norway,ADM0,NOR,0.05,2113.42,1.541,0.45,0.7,1.25,6.364,5365346.5,nW/cm²/sr,3482544.0,15.153,2017-12-01,eoatlas-monthly-nightlight-00024.csv
2018,1,Norway,ADM0,NOR,0.22,1789.95,1.461,0.51,0.7,1.36,5.458,5087029.5,nW/cm²/sr,3482544.0,15.018,2018-01-01,eoatlas-monthly-nightlight-00024.csv
2018,2,Norway,ADM0,NOR,0.0,2642.7,1.593,0.52,0.79,1.52,6.912,5548708.5,nW/cm²/sr,3482544.0,17.428,2018-02-01,eoatlas-monthly-nightlight-00024.csv
2018,3,Norway,ADM0,NOR,0.0,1396.87,1.49,0.39,0.74,1.32,6.317,5188136.0,nW/cm²/sr,3482544.0,14.065,2018-03-01,eoatlas-monthly-nightlight-00024.csv
2018,4,Norway,ADM0,NOR,0.0,991.21,1.447,0.44,0.6,1.87,3.874,5040572.0,nW/cm²/sr,3482544.0,5.899,2018-04-01,eoatlas-monthly-nightlight-00024.csv
2018,5,Norway,ADM0,NOR,0.0,794.89,0.703,0.0,0.0,0.0,2.964,2448037.5,nW/cm²/sr,3482544.0,0.355,2018-05-01,eoatlas-monthly-nightlight-00024.csv
2018,6,Norway,ADM0,NOR,0.0,0.4,0.0,0.0,0.0,0.0,0.002,86.01,nW/cm²/sr,3482544.0,0.001,2018-06-01,eoatlas-monthly-nightlight-00024.csv
